image_url,source_caption,target_caption,lang_id
10289661---chestnut-bunting-colorful-bird-18852024.jpg,Kastanie Bunte ein buntes Vogelstock Bilder,Chestnut Bunting a colorful bird stock images,de
03713296---Spring-Break-Camp-at-Lincoln-Park-Zoo-Chicago-IL.jpg,"Camp de vacances de printemps au zoo Lincoln Park, Chicago, IL","Spring Break Camp at the Lincoln Park Zoo, Chicago, IL",fr
03713296---Spring-Break-Camp-at-Lincoln-Park-Zoo-Chicago-IL.jpg,"Spring Break Camp im Lincoln Park Zoo, Chicago, IL","Spring Break Camp at the Lincoln Park Zoo, Chicago, IL",de
06234647---General-Tso-Chicken-with-Sesame-Roasted-Broccoli-4.jpg,Un bol d'une recette de poulet tso général facile garni d'oignon vert,A bowl of an easy general tso chicken recipe garnished with green onion.,fr
05058370---beach-1730242_960_720.jpg,"Plage, De la mer, Bâtiments, La côte, Ville, Couleur","Beach, Of The Sea, Buildings, The Coast, City, Colors",fr
05058370---beach-1730242_960_720.jpg,"Strand, Meer, Gebäude, Küste, Stadt, Farben","Beach, Of The Sea, Buildings, The Coast, City, Colors",de
06365229---cp42085-girl-navy-blue-puffer-jacket-with-faux-fur-collar_2_large.jpg,Veste bouffante bleu marine avec col en fausse fourrure,Navy blue puffer jacket with a faux fur collar,fr
06365229---cp42085-girl-navy-blue-puffer-jacket-with-faux-fur-collar_2_large.jpg,Navy blaue Kugel Jacke mit einem Kunstfell Kragen,Navy blue puffer jacket with a faux fur collar,de
09493095---shanghai-pearl-orient-tower-china-s-financial-center-modern-buildings-city-oriental-tv-35741584.jpg,Shanghai Pearl of the Orient Tower images de stock,Shanghai Pearl of the Orient Tower stock images,fr
09493095---shanghai-pearl-orient-tower-china-s-financial-center-modern-buildings-city-oriental-tv-35741584.jpg,Shanghai Perle des Orient Tower Stock Bilder,Shanghai Pearl of the Orient Tower stock images,de
07865595---march-comes-in-like-a-lion-3-gatsu-no-lion.jpg,10+ du plus grand anime basé sur les jeux vidéo!,10+ of the greatest anime based on video games! 7,fr
07865595---march-comes-in-like-a-lion-3-gatsu-no-lion.jpg,10+ der größten Anime basierend auf Videospielen! 7,10+ of the greatest anime based on video games! 7,de
07965302---depositphotos_19922241-stock-illustration-illustration-of-a-dragon-and.jpg,Illustration d'un dragon et d'une balle décrit graphique vectoriel,Illustration of a dragon and ball outlined Vector Graphics,fr
07965302---depositphotos_19922241-stock-illustration-illustration-of-a-dragon-and.jpg,Illustration eines Drachen und Kugel umrissen Vektorgrafik,Illustration of a dragon and ball outlined Vector Graphics,de
04507523---p4pb18428181.jpg,Au sommet du monde avec la lune et les étoiles comme guides.,On top of the world with the moon and stars as guides.,fr
04507523---p4pb18428181.jpg,Oben auf der Welt mit dem Mond und Sternen als Führer.,On top of the world with the moon and stars as guides.,de
04386468---bridge-scotland-640x450.jpg,Pastel pétrolier d'un pont en Ecosse,Oil Pastel of a bridge in Scotland,fr
04386468---bridge-scotland-640x450.jpg,Ölpastell einer Brücke in Schottland,Oil Pastel of a bridge in Scotland,de
07495668---Thailand-cycle-TTXB-7.jpg,Le vélo sur une route dans le sud de la Thaïlande,Cycling down a road in Southern Thailand,fr
07495668---Thailand-cycle-TTXB-7.jpg,Radfahren auf einer Straße im Süden Thailands,Cycling down a road in Southern Thailand,de
07986859---doubt-1499653_1920_0.jpg,Homme écrivant sur un papier,Man writing on a paper,fr
07986859---doubt-1499653_1920_0.jpg,Man schreibt auf einem Papier,Man writing on a paper,de
10094193---27-inch-monitors-benq-gw2765ht-lowres-06.jpg,"Le ""Budget picking"" moniteur de 27 pouces sur un bureau.",The ``Budget pick'' 27-inch monitor on a desk.,fr
10094193---27-inch-monitors-benq-gw2765ht-lowres-06.jpg,Der ``Budget Pick'' 27-Zoll-Monitor auf einem Schreibtisch.,The ``Budget pick'' 27-inch monitor on a desk.,de
00301905---sc_15520435071052_998374_49.jpg,Le Coach House - Northumberland - 998374 - photo 1,The Coach House - Northumberland - 998374 - photo 1,fr
00301905---sc_15520435071052_998374_49.jpg,Das Coach House - Northumberland - 998374 - Foto 1,The Coach House - Northumberland - 998374 - photo 1,de
12283347---150624618.jpg,Un lit ou des lits dans une chambre à Casona Boutique,A bed or beds in a room at Casona Boutique,fr
12283347---150624618.jpg,Ein Bett oder Betten in einem Zimmer im Casona Boutique,A bed or beds in a room at Casona Boutique,de
03106372---large.jpg,"<PERSON>, 'Waitress of the Teahouse at Shiba","<PERSON>, 'Waitress of the Teahouse at Shiba', Sebastian Izzard LLC Asian Art",fr
03106372---large.jpg,"<PERSON>, 'Waitress of the Teahouse at Shiba'","<PERSON>, 'Waitress of the Teahouse at Shiba', Sebastian Izzard LLC Asian Art",de
09259905---passenger-airport-lounge-waiting-flight-aircraft_109800-4321.jpg,Passager dans un salon d'aéroport en attente d'un avion de vol,Passenger in a airport lounge waiting for flight aircraft,fr
09259905---passenger-airport-lounge-waiting-flight-aircraft_109800-4321.jpg,Passagiere in einer Flughafenlounge warten auf Flugflugzeuge,Passenger in a airport lounge waiting for flight aircraft,de
08316270---How-to-Make-Your-Kids-Sleep-Environment-Safer-Recipes-to-Nourish-2-of-1-1.jpg,Matelas Bare bio dans une chambre avec un oreiller et un brocoli farci,Bare organic mattress in a bedroom with a pillow and broccoli stuffed animal.,fr
08316270---How-to-Make-Your-Kids-Sleep-Environment-Safer-Recipes-to-Nourish-2-of-1-1.jpg,Bare Bio-Matratze in einem Schlafzimmer mit einem Kissen und Brokkoli gefüllt,Bare organic mattress in a bedroom with a pillow and broccoli stuffed animal.,de
"07841778---The-Galaxy-Wolf,-HD-Artist,-4k-Wallpapers,-Images-.jpg","Le loup Galaxy, artiste HD, fonds d'écran 4k, images","The Galaxy Wolf, HD Artist, 4k Wallpapers, Images",fr
"07841778---The-Galaxy-Wolf,-HD-Artist,-4k-Wallpapers,-Images-.jpg","Die Galaxie Wolf, HD-Künstler, 4k Wallpaper, Bilder","The Galaxy Wolf, HD Artist, 4k Wallpapers, Images",de
02164622---117359577-stock-vector-infinity-symbol-on-a-coral-colored-background.jpg,Symbole de l'infini sur un fond corallien,Infinity symbol on a coral colored background Illustration,fr
02164622---117359577-stock-vector-infinity-symbol-on-a-coral-colored-background.jpg,Infinity Symbol auf einem korallenfarbenen Hintergrund Illustration,Infinity symbol on a coral colored background Illustration,de
11512165---twelve-eggs-paper-box-isolated-9090535.jpg,Douze œufs dans une boîte en papier isolée,Twelve eggs in a paper box isolated,fr
11512165---twelve-eggs-paper-box-isolated-9090535.jpg,Zwölf Eier in einer Papierschachtel isoliert,Twelve eggs in a paper box isolated,de
02295710---960x0.jpg,Junge Frau mit Abschluss Hut und Diplom sitzen mit einem Laptop und Bücher,Young woman with a graduation hat and diploma sitting with a laptop and books,de
07443507---Sara-Sampaio-Braless-354.jpg,<PERSON> aux British Fashion Awards 2018 à Londres,<PERSON> at The British Fashion Awards 2018 in London,fr
07443507---Sara-Sampaio-Braless-354.jpg,<PERSON> bei den British Fashion Awards 2018 in London,<PERSON> at The British Fashion Awards 2018 in London,de
09527444---cartoon-vector-kid-plane-background-separated-layers-game-animation-game-design-asset-74731885.jpg,Enfant vectoriel cartoon sur un fond plan avec des couches séparées,Cartoon vector kid on a plane background with separated layers,fr
09527444---cartoon-vector-kid-plane-background-separated-layers-game-animation-game-design-asset-74731885.jpg,Cartoon Vektor Kind auf einer Ebene Hintergrund mit getrennten Schichten,Cartoon vector kid on a plane background with separated layers,de
03288252---enhancing-the-hotel-guest-experience-with-text-messaging-1-638.jpg,Améliorer l'expérience des clients de l'hôtel avec la messagerie texte,Enhancing the Hotel Guest Experience with Text Messaging,fr
03288252---enhancing-the-hotel-guest-experience-with-text-messaging-1-638.jpg,Verbesserung des Hotelerlebnisses mit Text Messaging,Enhancing the Hotel Guest Experience with Text Messaging,de
00637956---stock-photo-a-pile-of-scrap-metal-waste-in-a-recycling-yard-755786134.jpg,Un tas de déchets de ferraille dans une cour de recyclage,A pile of scrap metal waste in a recycling yard,fr
00637956---stock-photo-a-pile-of-scrap-metal-waste-in-a-recycling-yard-755786134.jpg,Ein Haufen Schrott in einem Recyclinghof,A pile of scrap metal waste in a recycling yard,de
05938099---currys.jpg,``The Lion King'' Tapis rouge Vers le haut,"``The Lion King'' Red Carpet Round-Up: <PERSON>, <PERSON>, <PERSON>, & More",fr
05938099---currys.jpg,``Der König der Löwen'' Roter Teppich Round-Up: <PER,"``The Lion King'' Red Carpet Round-Up: <PERSON>, <PERSON>, <PERSON>, & More",de
05367859---HW582_00135_MAIN))&qlt=60&wid=1024.jpg,Tous en bois franc - Rustique Galerie naturelle Image 6,All In II 5 Hardwood - Rustic Natural Gallery Image 6,fr
05367859---HW582_00135_MAIN))&qlt=60&wid=1024.jpg,Alles in II 5 Hartholz - Rustikale Naturgalerie Bild 6,All In II 5 Hardwood - Rustic Natural Gallery Image 6,de
09569095---orange-cat-street_69593-9156.jpg,Chat orange dans la rue,Orange cat on the street,fr
09569095---orange-cat-street_69593-9156.jpg,Orange Katze auf der Straße,Orange cat on the street,de
04549207---Rimmel-Lipstick-The-Only-1-34g-I-Dare.jpg,"Rouge à lèvres Rimmel Le seul 1 3,4 g que je",Rimmel Lipstick The Only 1 3.4g I Dare You 720,fr
04549207---Rimmel-Lipstick-The-Only-1-34g-I-Dare.jpg,Rimmel Lippenstift die nur 1 3.4g I Dare Sie 720,Rimmel Lipstick The Only 1 3.4g I Dare You 720,de
11696133---02-U1-A-LAUREL-W-LOFT.jpg,Plan d'étage Laurel d'un appartement lof,Laurel floor plan of a loft apartment in Lancaster with 1-bedroom,fr
11696133---02-U1-A-LAUREL-W-LOFT.jpg,Laurel Grundriss einer Loft-Wohnung in Lancaster mit 1 Schlafzimmer,Laurel floor plan of a loft apartment in Lancaster with 1-bedroom,de
12211386---ca9e32b627143ec6bd1bbb7ffae600c7l-m4o.jpg,La maison la plus chère à vendre dans Kings Park-4,The Most Expensive Home For Sale In Kings Park-4,fr
12211386---ca9e32b627143ec6bd1bbb7ffae600c7l-m4o.jpg,Das teuerste Haus zum Verkauf im Kings Park-4,The Most Expensive Home For Sale In Kings Park-4,de
11396117---dc192a_ffb6d2badbfa48aea9239c2128c2e016~mv2_d_2964_2964_s_4_2.jpg,L'Issie - Rose Pluvier papillon Fasci,The Issie - Pink Feather Butterfly Fasci,fr
11396117---dc192a_ffb6d2badbfa48aea9239c2128c2e016~mv2_d_2964_2964_s_4_2.jpg,Die Issie - Rosa Feder Schmetterling Fasci,The Issie - Pink Feather Butterfly Fasci,de
06247561---image-asset.jpg,Le soleil brille sur un matin de brouillard frais,Sun shining on a cool misty morning,fr
06247561---image-asset.jpg,Sonne scheint an einem kühlen Nebel Morgen,Sun shining on a cool misty morning,de
05342124---dirty-dishes-sink-washing-up-kitchen-full-plates-waiting-to-be-washed-36709633.jpg,Plats sales dans un évier pour laver.,Dirty dishes in a sink for washing up. stock photos,fr
05342124---dirty-dishes-sink-washing-up-kitchen-full-plates-waiting-to-be-washed-36709633.jpg,Schmutziges Geschirr in einer Spüle zum Abwaschen.,Dirty dishes in a sink for washing up. stock photos,de
01490947---Sin-City-A-Dame-to-Kill-For-Manute-poster.jpg,Sin City: Une Dame à tuer pour - Galerie d'affiche,Sin City: A Dame to Kill For - Poster Gallery,fr
01490947---Sin-City-A-Dame-to-Kill-For-Manute-poster.jpg,Sin City: Eine Dame zum Töten - Poster Gallery,Sin City: A Dame to Kill For - Poster Gallery,de
03477247---attachment_63572954.jpg,Logo de l'énergie solaire avec le titre 'Sola,Solar energy logo with the title 'Solar Empowered',fr
03477247---attachment_63572954.jpg,Solar Energy Logo mit dem Titel 'Solar Empowered',Solar energy logo with the title 'Solar Empowered',de
01055474---image-12.jpg,"Un panier de maïs sur le marché, Cusco","A basket of maize cobs in the market, Cusco",fr
01055474---image-12.jpg,"Ein Korb mit Maiskolben auf dem Markt, Cusco","A basket of maize cobs in the market, Cusco",de
04026699---Truly+%5C+Beef+cattle+come+running+at+the+site+of+the+feed+truck.jpg,Truly \ Les bovins de boucherie viennent courir sur le site,Truly \ Beef cattle come running at the site of the feed truck,fr
04026699---Truly+%5C+Beef+cattle+come+running+at+the+site+of+the+feed+truck.jpg,Wirklich \ Rindfleisch Rinder kommen laufen auf dem Gelände des Futter-LKW,Truly \ Beef cattle come running at the site of the feed truck,de
08169105---Rewilding.jpg,Revalorisation d'un ruisseau à Hailsham dans,Rewilding a stream in Hailsham in East Sussex,fr
08169105---Rewilding.jpg,Einen Bach in Hailsham in East Sussex wieder verwildern,Rewilding a stream in Hailsham in East Sussex,de
00187143---the-iron-paradise-fitness-studio-miraj-sangli-gyms-u93snamkip.jpg,Le studio de fitness Iron Paradise,The Iron Paradise Fitness Studio,fr
00187143---the-iron-paradise-fitness-studio-miraj-sangli-gyms-u93snamkip.jpg,Das Iron Paradise Fitness Studio,The Iron Paradise Fitness Studio,de
06820442---Sarah-Michelle-Gellar-Takes-Daughter-Gym-Pictures.jpg,<PERSON> Apporte la fille au gymnase,<PERSON> Takes Daughter to the Gym | Pictures,fr
06820442---Sarah-Michelle-Gellar-Takes-Daughter-Gym-Pictures.jpg,<PERSON> Bringt Tochter zu den Gym,<PERSON> Takes Daughter to the Gym | Pictures,de
02292431---accessori-the-north-face-base-camp-wallet-tnf-black-tnf-white-76955-450-1.jpg,Le portefeuille de camp de la base nord,The North Face Base Camp Wallet,fr
02292431---accessori-the-north-face-base-camp-wallet-tnf-black-tnf-white-76955-450-1.jpg,Die Brieftasche des Basislagers der Nordwand,The North Face Base Camp Wallet,de
03562626---v0sqhrh6tl4czmm8s4anv9ka8vep2qil1k0aizhs5fmvvk3iguvmobr1qkaqo0ws-.jpg,Dolomites alpes en Italie,Dolomites alps in the Italy,fr
03562626---v0sqhrh6tl4czmm8s4anv9ka8vep2qil1k0aizhs5fmvvk3iguvmobr1qkaqo0ws-.jpg,Dolomitenalpen in Italien,Dolomites alps in the Italy,de
01221327---6a00e54fa8abf788330128764d5f8c970c-800wi.jpg,Une femme qui prie dans le Gange.,"Woman praying in the Ganges. Varanasi, India",fr
01221327---6a00e54fa8abf788330128764d5f8c970c-800wi.jpg,"Frau, die im Ganges betet.","Woman praying in the Ganges. Varanasi, India",de
10471031---maverick-south-rim-bus.jpg,Voyagez dans le parc national du Grand Canyon sur notre,Travel into the Grand Canyon National Park on our trolley.,fr
10471031---maverick-south-rim-bus.jpg,Reisen Sie mit unserem Trolley in den Grand Canyon Nationalpark.,Travel into the Grand Canyon National Park on our trolley.,de
01986381---red-heeler-1.jpg,Voici le talon rouge Un chien fort et indépendant d'Australie,Meet The Red Heeler A Strong And Independent Dog From Australia,fr
01986381---red-heeler-1.jpg,Treffen Sie den Roten Absatz ein starker und unabhängiger Hund aus Australien,Meet The Red Heeler A Strong And Independent Dog From Australia,de
00424699---r10_2x_273172.jpg,Le mariage de <PERSON> et les cheveux et le maquillage,The wedding of <PERSON> and Hair and Makeup by <PERSON>,fr
00424699---r10_2x_273172.jpg,Die Hochzeit von <PERSON> und Haar und Make-up,The wedding of <PERSON> and Hair and Makeup by <PERSON>,de
05157086---dsc_0486-1519225484475-1cb37ttqmwmi-a51edd8.jpg,L'arrière du maillot présente le même panneau bleu foncé,The rear of the jersey features the same dark blue panel as the front,fr
"06126142---ssrco,unisex_tshirt,womens,101010:01c5ca27c6,front,tall_three_quarter,x1000-bg,f8f8f8.jpg","Vue alternative de <PERSON> ne pas tourner en gris,","Alternate view of <PERSON> don't turn gray, that's chrome Slim Fit T-Shirt",fr
"06126142---ssrco,unisex_tshirt,womens,101010:01c5ca27c6,front,tall_three_quarter,x1000-bg,f8f8f8.jpg","Alternative Ansicht von <PERSON> nicht grau, das ist Chrom Slim Fit T-","Alternate view of <PERSON> don't turn gray, that's chrome Slim Fit T-Shirt",de
09101041---no-time-for-love-games-quote-by-deborah-cadbury-284719.jpg,Pas de temps pour les jeux d'amour citations par <,No Time For Love Games Quotes By <PERSON>,fr
09101041---no-time-for-love-games-quote-by-deborah-cadbury-284719.jpg,Keine Zeit für Liebesspiele Zitate von <PERSON>,No Time For Love Games Quotes By <PERSON>,de
11035880---find-correct-shadow-cute-yellow-fish-educational-preschool-kids-game-find-correct-shadow-cute-yellow-fish-138743233.jpg,Trouver l'ombre correcte pour mignon jaune poisson éducatif enfants jeu,Find the correct shadow for cute yellow fish educational preschool kids game,fr
00769512---ae7e6c28-d9f8-43cf-a56b-9c64b3ae730c_1.3882f7f77d8032bc82a7382cf923750b.jpg,"Inca Kola le Kola d'or - 67,6",Inca Kola the Golden Kola - 67.6 fl oz Bottle,fr
00769512---ae7e6c28-d9f8-43cf-a56b-9c64b3ae730c_1.3882f7f77d8032bc82a7382cf923750b.jpg,"Inca Kola die Goldene Kola - 67,6 oz Flasche",Inca Kola the Golden Kola - 67.6 fl oz Bottle,de
04282426---A+coral+reef+in+the+Red+Sea.jpg,Un récif corallien dans la mer Rouge,A coral reef in the Red Sea,fr
04282426---A+coral+reef+in+the+Red+Sea.jpg,Ein Korallenriff im Roten Meer,A coral reef in the Red Sea,de
11036983---weird_and_wonderful_oneofakind_buildings_from_around_the_world_640_13.jpg,Bizarre et merveilleux Bâtiments Un-de-K,Weird and Wonderful One-of-a-Kind Buildings from around the World,fr
